time ,power
250020,52678.527
250050,53453.23
250080,49128.938
250110,49592.316
250140,48997.938
250170,50121.088
250200,51244.238
250230,52095.363
250260,51370.832
250290,52779.992
250320,51899.035
250350,50252.422
250380,53744.504
250410,56689.887
250440,54635.512
250470,54209.242
250500,52438.711
250530,50307.52
250560,52288.918
250590,52724.961
250620,52525.412
250650,52325.863
250680,55742.973
250710,53189.484
250740,52588.469
250770,51962.262
250800,54393.961
250830,56825.66
250860,57923.488
250890,54295.281
250920,55123.859
250950,53487.668
250980,53795.98
251010,53620.977
251040,52229.113
251070,53787.219
251100,49930.801
251130,57049.242
251160,55329.77
251190,52337.914
251220,53239.375
251250,55814.121
251280,60957.191
251310,48119.129
251340,48804.945
251370,51358.258
251400,49618.215
251430,52176.078
251460,53183.508
251490,52873.238
251520,50629.977
251550,49889.316
251580,51002.926
251610,54349.613
251640,54727.352
251670,49824.047
251700,49888.625
251730,52090.188
251760,52159.727
251790,50282.109
251820,49488.574
251850,49659.598
251880,51885.52
251910,48027.094
251940,49410.84
251970,47722.785
252000,51302.551
252030,52854.875
252060,50536.609
252090,47731.098
252120,48445.207
252150,47854.066
252180,50367.352
252210,47123.633
252240,47099.586
252270,46230.371
252300,49266.16
252330,46933.41
252360,46106.012
252390,47240.23
252420,47650.836
252450,47665.328
252480,46974.129
252510,47344.07
252540,48705.672
252570,47533.734
252600,47751.785
252630,47168.9865
252660,46586.188
252690,48392.984
252720,48072.066
252750,48351.695
252780,46771.25
252810,49350.059
252840,48492.445
252870,48557.914
252900,46748.809
252930,45230.391
252960,46000.648
252990,45361.27
253020,47610.875
253050,45865.395
253080,44626.82
253110,44748.387
253140,42831.195
253170,41957.23
253200,40733.113
253230,40390.691
253260,39692.871
253290,38369.605
253320,37725.359
253350,36997.305
253380,36500.223
253410,29456.834
253440,29091.895
253470,28147.549
253500,26605.68
253530,26494.463
253560,25776.672
253590,23728.404
253620,17837.916
253650,17782.648
253680,23153.777
253710,14082.51
253740,13910.354
253770,13879.09
253800,13877.1585
253830,13875.227
253860,13896.345
253890,13874.152
253920,13867.217
253950,13859.937
253980,13880.223
254010,13901.39
254040,13897.024
254070,13900.597
254100,13911.396
254130,13910.271
254160,13854.24
254190,13834.469
254220,13826.299
254250,13824.861
254280,13836.199
254310,13847.537
254340,13842.852
254370,13838.167
254400,13850.269
254430,13905.838
254460,13919.327
254490,13905.774
254520,13910.471
254550,13917.83
254580,13894.907
254610,13840.631
254640,13829.939
254670,13857.488
254700,13865.936
254730,13865.274
254760,13877.364
254790,13875.854
254820,13862.622
254850,13900.135
254880,13891.583
254910,13902.933
254940,13927.584
254970,13928.264
255000,11087.822
255030,9694.6914
255060,9701.7559
255090,9677.9238
255120,9973.2881
255150,9633.2539
255180,9644.999
255210,10310.221
255240,10273.567
255270,10257.137
255300,10259.84
255330,10261.868
255360,10256.879
255390,10259.514
255420,11144.298
255450,10802.112
255480,10778.652
255510,10367.926
255540,10367.361
255570,10165.238
255600,8780.6016
255630,8272.5352
255660,8363.332
255690,8393.1182
255720,8405.416
255750,8418.8486
255780,8442.9775
255810,8446.0479
255840,8452.8428
255870,8453.2998
255900,8472.751
255930,8486.5137
255960,8513.9082
255990,8527.3555
256020,8496.6299
256050,8476.1602
256080,8479.6455
256110,8481.8604
256140,8500.4365
256170,8511.9668
256200,8528.21485
256230,8544.4629
256260,8534.1152
256290,8509.7441
256320,8528.2881
256350,8575.333
256380,8591.1758
256410,8604.3477
256440,8605.5137
256470,8632.915
256500,8625.7246
256530,8617.166
256560,8603.5645
256590,8606.5508
256620,8601.1904
256650,8579.7354
256680,8563.7529
256710,8582.7705
256740,8596.8525
256770,8602.8984
256800,8595.4609
256830,8582.2529
256860,8568.8691
256890,8566.7109
256920,8580.5371
256950,8615.1455
256980,8686.3662
257010,7102.4326
257040,7088.2222
257070,7094.2085
257100,7962.356
257130,7973.022
257160,7976.8394
257190,8044.6816
257220,8101.5103
257250,8080.7778
257280,7108.0859
257310,7104.835
257340,7096.5122
257370,7093.3428
257400,7099.4053
257430,7102.8225
257460,7106.2397
257490,8253.3506
257520,8432.3369
257550,8136.686
257580,8304.6006
257610,8599.4033
257640,8613.6006
257670,8237.3965
257700,8587.6748
257730,8196.3643
257760,7996.9604
257790,7053.2065
257820,7017.77
257850,7003.51315
257880,6989.2563
257910,6843.3721
257940,6848.4839
257970,6853.5957
258000,6824.8057
258030,6802.6938
258060,6818.1587
258090,6847.0454
258120,6850.0332
258150,6839.6768
258180,6796.5898
258210,6817.9766
258240,6826.9478
258270,6820.3892
258300,6851.8672
258330,6847.2378
258360,6828.9199
258390,6822.1128
258420,6865.7974
258450,6871.5679
258480,6872.5767
258510,6866.8979
258540,6860.5962
258570,6855.9414
258600,6851.5322
258630,6852.14405
258660,6852.7559
258690,7060.3247
258720,7061.0615
258750,7067.8296
258780,7081.9243
258810,7076.313
258840,7076.5425
258870,7078.8496
258900,7090.1753
258930,7105.7432
258960,7102.314
258990,7089.7959
259020,7079.6406
259050,7081.3452
259080,7106.4897
259110,7109.438
259140,7098.7559
259170,7066.2676
259200,7056.3159
259230,7081.3721
259260,7075.3325
259290,7053.2446
259320,7056.6523
259350,7059.5298
259380,7044.979
259410,7017.0493
259440,7020.1104
259470,7065.8721
259500,7063.9648
259530,7041.8315
259560,7058.9985
259590,7064.4795
259620,7069.7417
259650,7054.6333
259680,7048.4795
259710,7084.3613
259740,7087.0073
259770,7087.5474
259800,7064.4043
259830,7066.9568
259860,7069.5093
259890,7087.561
259920,7092.8403
259950,7092.6655
259980,7089.895
260010,7095.894
260040,7106.5034
260070,7266.5552
260100,7374.9814
260130,7385.4624
260160,7380.5249
260190,7336.6484
260220,7326.0811
260250,7323.7109
260280,7323.9961
260310,7329.1802
260340,7324.9028
260370,7320.3936
260400,7316.2935
260430,7308.4844
260460,7306.3237
260490,7303.7402
260520,7309.8867
260550,8764.6963
260580,8579.9258
260610,8536.8252
260640,8522.0137
260670,8493.167
260700,8505.2559
260730,8510.8594
260760,8526.1211
260790,8537.6279
260820,8554.959
260850,8574.5244
260880,8610.1533
260910,8605.9805
260940,8606.6787
260970,8625.6807
261000,8643.3213
261030,8662.4717
261060,8669.0791
261090,8675.6865
261120,8682.2939
261150,8625.5488
261180,8601.3447
261210,8615.6484
261240,8618.3096
261270,8614.4678
261300,8605.4248
261330,8599.4902
261360,8589.3652
261390,8593.209
261420,8569.8311
261450,8549.499
261480,8554.4238
261510,8542.49315
261540,8530.5625
261570,8583.5928
261600,8610.4668
261630,8614.8516
261660,8590.9512
261690,8588.1958
261720,8585.4404
261750,8601.9375
261780,8618.7783
261810,8622.4385
261840,8639.6143
261870,8649.9844
261900,8641.1162
261930,8777.6484
261960,8695.3477
261990,8664.4355
262020,8647.1162
262050,8641.2129
262080,8642.1367
262110,8643.5576
262140,8646.708
262170,8652.6377
262200,8647.3281
262230,8641.9766
262260,8667.96
262290,8671.0371
262320,7153.6089
262350,7145.4023
262380,7180.2622
262410,7192.6172
262440,7190.1489
262470,7194.4902
262500,7199.7925
262530,7199.1899
262560,7203.6172
262590,7202.3638
262620,7193.4775
262650,7198.7188
262680,7207.7588
262710,7201.6421
262740,7195.6816
262770,7195.9834
262800,7203.3364
262830,7200.0161
262860,7213.2744
262890,7309.8657
262920,7302.4409
262950,7302.063
262980,7301.6509
263010,7304.9233
263040,7361.2451
263070,7377.2554
263100,7377.7637
263130,7362.3877
263160,7333.8228
263190,7334.748
263220,7309.5776
263250,7299.7705
263280,7289.9634
263310,7288.5786
263340,7292.0894
263370,7298.2905
263400,7295.6523
263430,7301.59155
263460,7307.5308
263490,7310.2798
263520,7289.0601
263550,7291.0781
263580,7302.1875
263610,7323.2051
263640,7300.1592
263670,7297.6338
263700,7300.915
263730,7310.501
263760,7305.2095
263790,7291.4941
263820,7295.9707
263850,7297.5342
263880,7300.7729
263910,7203.1289
263940,6962.4937
263970,6947.0806
264000,6945.9976
264030,6953.0625
264060,6944.6392
264090,6943.8745
264120,6951.9785
264150,6963.6655
264180,6749.7734
264210,6763.7241
264240,6763.5874
264270,6760.5693
264300,6814.7251
264330,6817.1768
264360,6822.4443
264390,6830.4805
264420,6827.6055
264450,6823.8545
264480,6814.7881
264510,6803.9097
264540,6818.4502
264570,6828.9692
264600,6820.4404
264630,6827.8853
264660,6822.3521
264690,6815.7129
264720,6809.0737
264750,6803.2173
264780,6805.88405
264810,6808.5508
264840,6813.624
264870,6801.2612
264900,6794.77585
264930,6788.2905
264960,6800.0449
264990,6797.9961
265020,6795.5425
265050,6797.0298
265080,6798.59205
265110,6800.1543
265140,6804.4106
265170,6797.5176
265200,6807.0396
265230,6816.856
265260,6217.0669
265290,6294.3096
265320,6302.564
265350,6315.1116
265380,6327.6592
265410,6324.2808
265440,6324.1455
265470,6334.2944
265500,6334.8779
265530,6340.9956
265560,6339.0044
265590,6309.0742
265620,6306.1826
265650,6302.5596
265680,6295.5518
265710,6292.5264
265740,6275.5918
265770,6266.4941
265800,6261.4839
265830,7803.4844
265860,7723.627
265890,7693.1421
265920,7667.2969
265950,7655.9858
265980,7737.4502
266010,7707.7148
266040,7698.7729
266070,7697.373
266100,7704.0752
266130,7707.8696
266160,7721.748
266190,7732.0044
266220,7741.9565
266250,7748.4292
266280,7752.5806
266310,7773.71
266340,7781.3979
266370,7790.4644
266400,7794.5508
266430,7807.1494
266460,7838.3936
266490,7840.3818
266520,7833.1089
266550,7840.1353
266580,7841.1621
266610,7853.8018
266640,7844.2842
266670,7856.2598
266700,7797.8994
266730,7832.7007
266760,7837.2158
266790,7836.57665
266820,7835.9375
266850,7821.85425
266880,7807.771
266910,7787.2378
266940,7785.9434
266970,7801.915
267000,7821.4917
267030,7822.78615
267060,7824.0806
267090,7829.2852
267120,7808.0361
267150,7809.7061
267180,7835.0132
267210,7866.9604
267240,7872.9541
267270,7883.0747
267300,7881.6382
267330,7889.1343
267360,7906.7295
267390,7896.1016
267420,7919.2378
267450,7926.2573
267480,7910.0684
267510,7872.8223
267540,7931.356
267570,7917.4326
267600,7935.5713
267630,6538.4282
267660,6521.2329
267690,6514.8652
267720,6510.6411
267750,6453.0347
267780,6466.5947
267810,6459.041
267840,6481.2744
267870,6477.8325
267900,6462.6538
267930,6460.1616
267960,6455.3589
267990,6451.8813
268020,6450.6367
268050,6452.6187
268080,6455.3311
268110,6461.1323
268140,6479.9063
268170,6480.8203
268200,6463.5513
268230,6458.332
268260,6433.8281
268290,6413.9116
268320,6405.91675
268350,6397.9219
268380,6396.6726
268410,6395.4233
268440,7176.8486
268470,6919.7944
268500,6662.7402
268530,6405.686
268560,6424.7896
268590,7252.3774
268620,7264.1592
268650,7270.8223
268680,7273.0986
268710,6856.6482
268740,6440.1978
268770,6440.4751
268800,6432.7837
268830,6433.2437
268860,6441.0308
268890,6440.7524
268920,6435.5029
268950,6432.3291
268980,6430.0586
269010,6430.1602
269040,6426.3618
269070,6430.915
269100,6423.4575
269130,6429.5205
269160,6422.6455
269190,6417.5562
269220,6411.77
269250,6377.4863
269280,6364.9541
269310,6358.1123
269340,6355.3062
269370,6354.4556
269400,6329.0947
269430,6317.8936
269460,6319.7485
269490,6341.3853
269520,6357.6274
269550,6353.0342
269580,6329.6509
269610,6327.5874
269640,6326.9702
269670,6344.7065
269700,6326.6035
269730,6320.5415
269760,6319.6611
269790,6329.2988
269820,6318.2051
269850,6352.373
269880,6374.1094
269910,6380.0596
269940,6191.2271
269970,6181.8359
270000,6191.0059
270030,6186.6284
270060,6194.0713
270090,6195.9473
270120,6193.4795
270150,6203.2715
270180,6194.21
270210,6206.6851
270240,6204.2686
270270,6204.3101
270300,6194.87895
270330,6185.4478
270360,6182.7646
270390,6194.6426
270420,6192.4868
270450,6189.92945
270480,6187.3721
270510,6177.5879
270540,6175.12405
270570,6172.6602
270600,6167.2354
270630,6165.33155
270660,6163.4277
270690,6165.2202
270720,6162.8174
270750,6144.3179
270780,6128.7949
270810,6125.061
270840,6127.3765
270870,6130.6533
270900,6129.4316
270930,6115.0449
270960,6138.8188
270990,6145.9014
271020,6138.2974
271050,6145.7378
271080,6131.8813
271110,6117.2109
271140,7615.9736
271170,7363.5928
271200,7328.6367
271230,7282.3853
271260,7312.3877
271290,7297.0215
271320,7304.5806
271350,7355.8057
271380,7385.0376
271410,7409.9819
271440,7404.292
271470,7391.5757
271500,7405.9614
271530,7409.51315
271560,7413.0649
271590,7428.938
271620,7429.9839
271650,7442.855
271680,7475.8789
271710,7475.2939
271740,7470.1875
271770,7479.0464
271800,7483.9858
271830,7504.2012
271860,7503.8071
271890,7513.5093
271920,7522.3774
271950,7510.9951
271980,7499.6128
272010,7482.1094
272040,7479.3838
272070,7482.5669
272100,7491.3901
272130,7504.5259
272160,7522.6938
272190,7523.57885
272220,7524.4639
272250,7533.55325
272280,7542.6426
272310,7542.0713
272340,7541.5693
272370,7542.0349
272400,7542.5005
272430,7553.5723
272460,7539.3442
272490,7542.8208
272520,7571.5596
272550,7588.3809
272580,8726.4346
272610,7657.2124
272640,7621.1191
272670,7632.7437
272700,7642.8765
272730,7637.3867
272760,7634.4272
272790,7628.5234
272820,7618.5166
272850,7624.4819
272880,7618.9155
272910,7619.8232
272940,7623.1748
272970,7635.3062
273000,7638.1133
273030,7638.2534
273060,7639.2461
273090,7631.8608
273120,7656.6753
273150,7655.7817
273180,6147.1265
273210,6157.4888
273240,6155.73
273270,6149.437
273300,6153.4697
273330,6146.6406
273360,6140.4321
273390,6148.3853
273420,6151.8164
273450,6152.6665
273480,6150.5264
273510,6148.0669
273540,5120.8882
273570,5168.7822
273600,5178.4995
273630,5172.3687
273660,5170.5317
273690,5188.8101
273720,5190.8608
273750,5184.605
273780,5172.1294
273810,5167.8823
273840,5176.0562
273870,5164.2124
273900,5164.7646
273930,5202.6577
273960,5209.0078
273990,5203.8765
274020,5200.6523
274050,5205.5039
274080,5204.73975
274110,5203.9756
274140,5211.0371
274170,5210.147
274200,5208.876
274230,5207.62795
274260,5206.3799
274290,5209.2988
274320,5212.8828
274350,5209.1025
274380,5209.6685
274410,5203.0527
274440,5195.6748
274470,5194.9551
274500,5195.519
274530,5188.083
274560,5188.626
274590,5187.3301
274620,5423.4766
274650,5392.7275
274680,5390.1431
274710,5399.3823
274740,5385.5107
274770,5390.4399
274800,5399.7671
274830,5402.8838
274860,5406.9199
274890,5415.6475
274920,5405.4277
274950,5397.4814
274980,5386.0894
275010,5379.4814
275040,5389.3555
275070,5482.2285
275100,5511.2813
275130,5507.4048
275160,5511.0361
275190,5501.1948
275220,5485.1313
275250,5464.9458
275280,5468.2036
275310,5478.5151
275340,5486.9927
275370,5485.915
275400,5471.0908
275430,5404.1196
275460,5395.3628
275490,5402.4063
275520,5401.1416
275550,5401.4941
275580,5400.38645
275610,5399.2788
275640,5396.9463
275670,5393.4619
275700,5174.2876
275730,5172.3325
275760,5172.9611
275790,5173.5897
275820,5174.2183
275850,5177.2505
275880,5176.8442
275910,5187.6143
275940,5199.58305
275970,5211.5518
276000,5217.8706
276030,5210.6265
276060,5218.1045
276090,5226.0122
276120,5228.8423
276150,5227.2573
276180,5221.4639
276210,5218.5537
276240,5219.6465
276270,5222.2163
276300,5214.8008
276330,5219.4424
276360,5224.877
276390,5225.2646
276420,5224.0508
276450,5225.5601
276480,5220.7759
276510,5215.6816
276540,5214.417
276570,5245.5254
276600,5255.0679
276630,5262.4746
276660,5261.0918
276690,5243.9443
276720,5270.9272
276750,6688.6421
276780,6438.3975
276810,6474.6406
276840,6433.3179
276870,6416.7529
276900,6398.498
276930,6413.915
276960,6430.8398
276990,6447.7124
277020,6462.6772
277050,6477.251
277080,6494.0649
277110,6506.0742
277140,6506.8184
277170,6511.7866
277200,6515.2222
277230,6521.4873
277260,6538.4419
277290,6540.561
277320,6562.8535
277350,6572.9976
277380,6585.4624
277410,6612.8804
277440,6643.0776
277470,6631.4541
277500,6627.79
277530,6704.54395
277560,6781.2979
277590,6722.3965
277620,6713.9497
277650,6702.1289
277680,6706.6455
277710,6665.8633
277740,6646.3975
277770,6647.6392
277800,6652.5977
277830,6700.2969
277860,6701.4519
277890,6702.6069
277920,6697.3926
277950,6688.7446
277980,6691.335
278010,6694.2109
278040,6700.0039
278070,6709.2427
278100,6707.2397
278130,6704.8848
278160,6705.521
278190,6720.1177
278220,6730.6538
278250,6732.0723
278280,6740.8657
278310,6730.6045
278340,6720.5186
278370,6725.0288
278400,6720.585
278430,6723.1499
278460,6728.8223
278490,6730.1064
278520,6761.6372
278550,6724.4126
278580,6718.5859
278610,6731.4858
278640,6731.8145
278670,6729.6182
278700,6747.3037
278730,6746.5166
278760,6740.1812
278790,7654.459
278820,6284.3169
278850,6248.8232
278880,6237.8408
278910,6238.2227
278940,6238.8037
278970,6237.833
279000,6240.1738
279030,6238.6045
279060,6216.5894
279090,6201.5688
279120,6204.9229
279150,6164.5415
279180,6178.8101
279210,6175.89185
279240,6172.9736
279270,6212.0435
279300,6194.2266
279330,6187.71
279360,6199.7031
279390,6194.4448
279420,6197.5122
279450,6198.5522
279480,6198.1265
279510,6188.1553
279540,6196.2559
279570,6184.3113
279600,6172.3667
279630,6164.5532
279660,6139.2998
279690,6133.7559
279720,6135.5747
279750,6136.8735
279780,6152.1436
279810,33016.973
279840,32490.979
279870,32957.891
279900,31772.514
279930,31558.129
279960,31747.318
279990,31192.748
280020,30222.908
280050,30536.664
280080,32153.58
280110,30960.725
280140,30341.986
280170,31815.879
280200,30252.035
280230,29701.455
280260,32322.822
280290,31441.721
280320,34006.418
280350,32936.625
280380,31545
280410,30251.139
280440,29825.584
280470,31954.887
280500,31942.158
280530,34881.234
280560,34394.891
280590,35149.133
280620,33613.953
280650,34984.363
280680,33348.957
280710,31547.615
280740,32471.984
280770,32570.244
280800,34359.68
280830,35004.445
280860,34213.945
280890,34436.977
280920,34470.902
280950,31497.811
280980,32630.676
281010,34657.824
281040,34244.273
281070,32855.715
281100,29712.262
281130,33256.805
281160,35855.328
281190,35088.855
281220,33479.754
281250,32913.085
281280,32346.416
281310,34033.496
281340,34280.02
281370,35742.523
281400,33250.656
281430,32058.027
281460,31191.555
281490,31882.2405
281520,32572.926
281550,37691.023
281580,41492.961
281610,42951.258
281640,42935.723
281670,43991.863
281700,45865.551
281730,48074.859
281760,46082.34
281790,48313.219
281820,49185.648
281850,50918.711
281880,52043.684
281910,48989.184
281940,51022.832
281970,51700.602
282000,51513.703
282030,49097.52
282060,53331.113
282090,53941.301
282120,52917.965
282150,49948.367
282180,50899.57
282210,50520.523
282240,53117.297
282270,50831.504
282300,52546.043
282330,52862.469
282360,52462.695
282390,52668.801
282420,51392.328
282450,51179.33333
282480,50966.33867
282510,50753.344
282540,50176.961
282570,50653.598
282600,50797.035
282630,52375.543
282660,54140.98
282690,49652.473
282720,48921.699
282750,49890.566
282780,50604.246
282810,53300.285
282840,52433.84
282870,52281.137
282900,54975.414
282930,50869.824
282960,52415.215
282990,52154.766
283020,52797.637
283050,52398.906
283080,52586.555
283110,54225.453
283140,54855.281
283170,55485.109
283200,55544.707
283230,57051.707
283260,54583.746
283290,55085.52
283320,57669.684
283350,56195.355
283380,55816.898
283410,7022.6963
283440,7040.5576
283470,7048.498
283500,7057.4937
283530,7056.5747
283560,7067.48
283590,7074.0571
283620,7072.4048
283650,7078.8403
283680,7086.1372
283710,7094.8105
283740,7094.3403
283770,7086.5635
283800,7083.4604
283830,7077.4976
283860,7070.8955
283890,7071.5352
283920,7076.4292
283950,7076.9121
283980,7092.0171
284010,7096.6191
284040,7092.3252
284070,7090.6563
284100,7095.6226
284130,7102.376
284160,7157.0313
284190,7167.0332
284220,7168.3618
284250,7182.5859
284280,7184.4194
284310,7192.2544
284340,7174.5649
284370,7159.499
284400,7150.1343
284430,7151.5562
284460,7139.2412
284490,7142.498
284520,5742.4087
284550,5746.855
284580,5748.8618
284610,5747.5322
284640,5746.9634
284670,5744.6343
284700,5737.8823
284730,5717.4883
284760,5741.375
284790,5767.5679
284820,5717.9146
284850,5705.2666
284880,5686.2939
284910,5682.9497
284940,5673.1025
284970,5674.4697
285000,5691.1787
285030,5697.4385
285060,5700.51025
285090,5703.582
285120,5709.7529
285150,5714.0986
285180,5711.3027
285210,5697.0874
285240,5695.6777
285270,5688.9624
285300,5687.6221
285330,5701.5791
285360,5701.0664
285390,5703.8403
285420,5706.8975
285450,5694.853
285480,5691.4019
285510,5672.6123
285540,5665.6782
285570,5659.5342
285600,5653.6738
285630,5657.5537
285660,5686.2231
285690,5688.8276
285720,5696.895
285750,5698.354
285780,5697.5317
285810,5697.625
285840,5700.5498
285870,5683.0381
285900,5665.5264
285930,5659.9663
285960,5650.3711
285990,5650.9736
286020,5653.8833
286050,5658.7866
286080,5681.1445
286110,5684.2495
286140,5677.9238
286170,5651.6729
286200,5668.9727
286230,5680.2168
286260,5715.5801
286290,5727.5835
286320,5726.8696
286350,5723.2349
286380,5717.2876
286410,5713.8887
286440,5611.3687
286470,5615.2038
286500,5619.0389
286530,5622.874
286560,5652.3979
286590,5621.9287
286620,5611.6064
286650,5616.3823
286680,5616.436
286710,5611.2188
286740,5613.75735
286770,5616.2959
286800,5620.4021
286830,5624.5083
286860,5631.5107
286890,5621.1064
286920,5625.4155
286950,5624.2324
286980,5634.6108
287010,5617.9741
287040,5611.0229
287070,5617.541
287100,5617.7212
287130,5618.6455
287160,5617.7432
287190,5624.1152
287220,5617.4849
287250,5603.9248
287280,5597.0513
287310,5594.3047
287340,5588.8647
287370,5587.5679
287400,5574.4355
287430,5563.5088
287460,5563.3276
287490,5567.7153
287520,5575.3999
287550,5580.5059
287580,5579.3604
287610,5581.9893
287640,5581.1035
287670,5580.8467
287700,5583.8896
287730,5577.4097
287760,5581.9434
287790,5580.7104
287820,5569.8301
287850,5571.3506
287880,5570.5864
287910,5579.5586
287940,5573.9512
287970,5575.2007
288000,5579.9482
288030,5582.3662
288060,5573.1953
288090,5557.3828
288120,5558.7646
288150,5558.6631
288180,5552.0161
288210,5574.203933
288240,5596.391767
288270,5618.5796
288300,5586.1763
288330,5571.1763
288360,5554.3491
288390,5547.3706
288420,5555.2764
288450,5554.9521
288480,5555.7417
288510,5561.8525
288540,5562.4849
288570,5565.1953
288600,5564.458
288630,5567.76905
288660,5571.0801
288690,5578.37965
288720,5585.6792
288750,5601.3628
288780,5598.4531
288810,5597.4922
288840,5589.2793
288870,5591.5254
288900,5596.394
288930,5590.377
288960,5601.3618
288990,5629.8945
289020,5640.4297
289050,5641.2422
289080,5642.9971
289110,5648.0898
289140,5631.9551
289170,5624.9067
289200,5615.8345
289230,5610.3486
289260,5598.3818
289290,5589.6851
289320,5594.8799
289350,5599.6094
289380,5613.4487
289410,5613.9141
289440,5618.3486
289470,5622.1797
289500,5611.9312
289530,5608.3843
289560,5602.1768
289590,5594.7129
289620,5593.4155
289650,5593.2368
289680,5595.0151
289710,5609.7783
289740,5610.6343
289770,5612.5591
289800,5616.5347
289830,5609.5117
289860,5608.1035
289890,5609.0469
289920,5608.623
289950,5611.144
289980,5620.5742
290010,5621.8916
290040,5610.2871
290070,5603.4712
290100,5599.93065
290130,5596.3901
290160,5599.8936
290190,5591.1675
290220,5592.9229
290250,5619.9292
290280,5621.8022
290310,5630.3716
290340,5634.563
290370,5641.0342
290400,5642.13065
290430,5643.2271
290460,5640.2319
290490,5631.5693
290520,5625.8452
290550,5627.6611
290580,5609.7188
290610,5601.6436
290640,5604.5635
290670,5614.7217
290700,5608.4912
290730,5607.6289
290760,5618.4526
290790,5599.8906
290820,5594.897
290850,5585.7183
290880,5583.8291
290910,5579.7837
290940,5585.0396
290970,5580.4302
291000,5578.1914
291030,5579.6553
291060,5577.7954
291090,5572.1504
291120,5583.3354
291150,5588.0029
291180,5592.3193
291210,5599.1313
291240,5602.085
291270,5611.6357
291300,5973.8311
291330,5953.6777
291360,6078.5869
291390,6075.7329
291420,6070.6675
291450,6087.0488
291480,6109.4297
291510,6111.856
291540,6106.3735
291570,6106.5732
291600,6099.0479
291630,6101.3193
291660,6086.4063
291690,6065.0605
291720,6069.8672
291750,6074.0547
291780,6071.9893
291810,6086.2651
291840,6082.1011
291870,6080.2012
291900,6066.459
291930,6067.9829
291960,6063.5483
291990,6063.1489
292020,6056.3906
292050,6054.7734
292080,6057.6138
292110,6070.9868
292140,6065.9712
292170,6070.2231
292200,6075.8359
292230,6069.6865
292260,6065.9492
292290,6066.7446
292320,6067.54
292350,6065.6875
292380,6066.3291
292410,6058.4214
292440,6056.4277
292470,6055.9219
292500,6078.9536
292530,6072.2842
292560,6057.0073
292590,6040.0288
292620,6038.6504
292650,6038.4678
292680,6039.0146
292710,6047.7559
292740,6051.1445
292770,6055.1743
292800,6052.5796
292830,6061.1313
292860,6072.4155
292890,6064.9277
292920,6062.9404
292950,6062.7827
292980,6056.271
293010,6059.4517
293040,6060.4668
293070,6065.043
293100,6064.0464
293130,6075.2212
293160,6056.5205
293190,6073.8022
293220,6068.7095
293250,6051.3564
293280,6046.7549
293310,6043.0977
293340,6048.1782
293370,6042.2695
293400,6035.0859
293430,6047.5337
293460,6052.1099
293490,6051.3994
293520,6057.4009
293550,6071.6963
293580,6067.5103
293610,6065.5459
293640,6072.5869
293670,6057.4116
293700,6061.4805
293730,6075.02125
293760,6088.562
293790,6092.3535
293820,6079.8066
293850,6091.04
293880,6103.9063
293910,6110.0356
293940,6102.5669
293970,6085.6016
294000,6083.4595
294030,6081.7234
294060,6079.9873
294090,6116.0068
294120,6123.0327
294150,6124.4092
294180,6105.625
294210,6098.3042
294240,6086.521
294270,6119.3755
294300,6124.957
294330,5937.123
294360,5919.3716
294390,5891.8501
294420,5877.2358
294450,5878.0454
294480,5875.4028
294510,5872.8184
294540,5871.5181
294570,5905.3784
294600,5931.6763
294630,5938.3599
294660,5922.2227
294690,5935.6157
294720,5939.8472
294750,5918.3589
294780,5895.2388
294810,5893.5605
294840,5874.5967
294870,5874.228
294900,5874.7432
294930,5873.6445
294960,5884.5967
294990,5892.3379
295020,5895.5586
295050,5887.8965
295080,5880.0913
295110,5883.9912
295140,5882.8169
295170,5876.1377
295200,5871.2246
295230,5868.2368
295260,5873.0586
295290,5876.5278
295320,5867.5117
295350,5871.9717
295380,5876.9966
295410,5881.5723
295440,5884.1733
295470,5893.708
295500,5940.1089
295530,5939.9717
295560,5880.3052
295590,5847.4839
295620,5791.6382
295650,5787.3672
295680,5784.80835
295710,5782.2495
295740,5818.6958
295770,5835.3828
295800,5843.21
295830,5855.835
295860,5839.5386
295890,5845.6543
295920,5844.36525
295950,5843.0762
295980,5844.1196
296010,5836.604
296040,5835.7578
296070,5823.4009
296100,5811.7646
296130,5815.6138
296160,5797.2397
296190,5817.9673
296220,5815.1826
296250,5792.439
296280,5805.7529
296310,5799.186
296340,5793.4448
296370,5787.6479
296400,5821.3984
296430,5829.1616
296460,5834.6348
296490,5815.5728
296520,5849.7969
296550,5852.8286
296580,5836.0146
296610,5837.2642
296640,5835.4624
296670,5816.3662
296700,5803.2041
296730,5782.8135
296760,5773.1094
296790,5780.1353
296820,5794.3696
296850,5792.3804
296880,5763.6831
296910,5762.7822
296940,5767.3013
296970,5770.4976
297000,5778.2446
297030,5778.6982
297060,5781.2671
297090,5784.6875
297120,5783.4834
297150,5773.0762
297180,5767.4756
297210,5759.8833
297240,5763.5352
297270,5770.835
297300,5768.5371
297330,5776.0981
297360,5778.15965
297390,5780.2212
297420,5790.4321
297450,5812.3535
297480,5810.7563
297510,5805.4458
297540,5802.0747
297570,5803.6245
297600,5801.7134
297630,5801.94045
297660,5802.1675
297690,5809.7559
297720,5822.6514
297750,5833.8511
297780,5827.9536
297810,5828.0044
297840,5829.249
297870,5829.5991
297900,5820.8491
297930,5812.6265
297960,5833.4653
297990,5852.5415
